CHR	BP	OR	P_value
chr2	3782675	1.84528263259526	0.487233111803076
chr2	3782676	2.90134344701327	0.259033429170082
chr2	3838940	2.90134344701327	0.259033429170082
chr2	3838941	2.30134555680088	0.423918258049527
chr2	3839093	2.30134555680088	0.423918258049527
chr2	3839094	4.94202042086517	0.179163546772169
chr2	3839131	4.94202042086517	0.179163546772169
chr2	4130778	2.60021481601242	0.62332003749735
chr2	4152928	2.60021481601242	0.62332003749735
chr2	4431986	2.30102190265536	0.598970560401862
chr2	4484360	0.98423596981126	1
chr2	4774143	0.98423596981126	1
chr2	4774144	2.30102190265536	0.598970560401862
chr2	4799191	2.30102190265536	0.598970560401862
chr2	4825362	2.30102190265536	0.598970560401862
chr2	4869564	2.30102190265536	0.598970560401862
chr2	4869565	0.988146593255866	1
chr2	4897117	0.988146593255866	1
chr2	4897118	0.988146593255866	1
chr2	4938981	0.988146593255866	1
chr2	4943820	0.988146593255866	1
chr2	4989067	0.988146593255866	1
chr2	4989068	0.988146593255866	1
chr2	4992822	0.988146593255866	1
chr2	5475238	0.798968312425229	1
chr2	5476332	0.599166527937814	0.695024534696601
chr2	5487097	1.91300867200342	0.301653348273917
chr2	5510754	1.91300867200342	0.301653348273917
chr2	5510755	0.599166527937814	0.695024534696601
chr2	5511936	0.599166527937814	0.695024534696601
chr2	6551857	0.988146593255866	1
chr2	6566079	1.86299334486192	1
chr2	6572220	0.881802749059008	1
chr2	6577519	0.881802749059008	1
chr2	6577520	1.59350672428286	1
chr2	6600177	1.59350672428286	1
chr2	7174876	1.19853077461401	1
chr2	7200864	1.19853077461401	1
chr2	7214582	0.988146593255866	1
chr2	7260133	0.988146593255866	1
chr2	8605090	0.814695177632195	1
chr2	8605103	0.460614124170672	0.609399831865908
chr2	8606208	0.326294332060451	0.369706157458309
chr2	8632587	0.326294332060451	0.369706157458309
chr2	9239563	0.494609269190776	1
chr2	9290191	0.306383105701393	0.354860151410095
chr2	9335803	0.306383105701393	0.354860151410095
chr2	9882375	1.19853077461401	1
chr2	9904087	1.19853077461401	1
chr2	10202950	0.988146593255866	1
chr2	10209993	1.86299334486192	1
chr2	10234577	1.86299334486192	1
chr2	10244438	1.86299334486192	1
chr2	10259201	2.71026593533418	0.625466912106191
chr2	10272673	2.71026593533418	0.625466912106191
chr2	10272674	1.86299334486192	1
chr2	10314596	1.86299334486192	1
chr2	10314597	0.988146593255866	1
chr2	10315602	0.988146593255866	1
chr2	10540386	1.43096436035808	1
chr2	10541712	0.680486724646205	0.714354883834084
chr2	10544640	0.536209199528941	0.487055117993188
chr2	10595578	0.708752434197146	0.741998602983106
chr2	10612091	0.620417640849329	0.534562099027847
chr2	10620167	0.620417640849329	0.534562099027847
chr2	10620168	0.470892923283939	0.329124535912935
chr2	10650739	0.470892923283939	0.329124535912935
chr2	10650740	0.470892923283939	0.329124535912935
chr2	10665979	0.65877815014259	0.544289272262435
chr2	10717806	0.65877815014259	0.544289272262435
chr2	10717807	0.502956790536267	0.503749598332219
chr2	10804133	0.502956790536267	0.503749598332219
chr2	10804134	0.326329694822946	0.174897422426233
chr2	10815832	0.326329694822946	0.174897422426233
chr2	10815833	0.526351866755032	0.684739855527259
chr2	10815834	1.2222882759681	1
chr2	10834440	1.2222882759681	1
chr2	10834441	2.49504928726895	0.585418305422435
chr2	10850929	2.49504928726895	0.585418305422435
chr2	11792857	1.19853077461401	1
chr2	11797949	0.599223576194001	1
chr2	11835859	0.599223576194001	1
chr2	11917277	0.988146593255866	1
chr2	11961300	0.988146593255866	1
chr2	13051379	0.873602669730328	1
chr2	13070276	1.72593798416957	1
chr2	13084077	1.72593798416957	1
chr2	13200142	2.77030470233434	0.266335391167011
chr2	13200409	3.36238289183968	0.15875406738217
chr2	13202216	2.66976708466147	0.117264682807047
chr2	13202306	1.20676493409134	0.296393586196026
chr2	13202666	1.12414707802888	0.500713466255348
chr2	13202931	1.09114103996431	0.583813923984462
chr2	13204511	1.18008464033071	0.207608210500984
chr2	13204666	1.14155183208565	0.290512551039805
chr2	13205189	1.13294509447177	0.320594768183952
chr2	13207502	1.1244720160277	0.352550424150455
chr2	13209268	1.14057650770558	0.297965999796181
chr2	13219438	1.14674494467799	0.271517191599505
chr2	13223325	1.13698830534457	0.309808755648902
chr2	13224563	1.12661784681352	0.340020128804551
chr2	13227978	1.11734752581316	0.371960841663104
chr2	13242531	1.11734752581316	0.371960841663104
chr2	13242532	1.12756086634657	0.340008766723317
chr2	13251020	1.12756086634657	0.340008766723317
chr2	13251021	1.11589951480255	0.369882005057254
chr2	13257628	1.11589951480255	0.369882005057254
chr2	13257629	1.05734829920511	0.660453226083385
chr2	13261503	1.05734829920511	0.660453226083385
chr2	13261504	1.05104551272449	0.705798402369559
chr2	13264946	1.05104551272449	0.705798402369559
chr2	13264947	0.993842170914249	1
chr2	13273749	0.993842170914249	1
chr2	13273750	1.00281044124034	1
chr2	13275797	1.00281044124034	1
chr2	13275798	1.01640481503648	0.942977228063476
chr2	13275879	1.01640481503648	0.942977228063476
chr2	13275880	1.00928105621646	1
chr2	13279280	1.00928105621646	1
chr2	13279281	0.974241839414129	0.883083988020451
chr2	13279945	0.974241839414129	0.883083988020451
chr2	13279946	0.857561466852773	0.398077890657741
chr2	13280249	0.857561466852773	0.398077890657741
chr2	13280250	0.603456058707523	0.151379383122685
chr2	13282235	0.603456058707523	0.151379383122685
chr2	13282236	0.825196281748112	0.695432120972981
chr2	13282237	0.205297070641003	0.0256026260979731
chr2	13282840	0.205297070641003	0.0256026260979731
chr2	13282841	0.13728296999819	0.0405791687142141
chr2	13284305	0.13728296999819	0.0405791687142141
chr2	13284306	0.334916125015763	0.62057881025778
chr2	13284945	0.334916125015763	0.62057881025778
chr2	13284946	0.478710175834274	0.616508969115192
chr2	13285208	0.478710175834274	0.616508969115192
chr2	13285209	1.19853077461401	1
chr2	13285441	1.19853077461401	1
chr2	14344203	0.599223576194001	1
chr2	14348914	1.02733282290358	1
chr2	14352324	1.29947488455319	0.394471532983822
chr2	14353910	1.19926812283839	0.584426276018957
chr2	14369188	1.19926812283839	0.584426276018957
chr2	14369189	1.24735275840171	0.482115813698652
chr2	14372695	1.24735275840171	0.482115813698652
chr2	14372696	0.684706878205766	0.76382511848033
chr2	14373024	0.684706878205766	0.76382511848033
chr2	14373025	0.719008330091283	0.735306827169029
chr2	14379327	0.719008330091283	0.735306827169029
chr2	14379328	1.19855903324782	1
chr2	14379495	1.19855903324782	1
chr2	18171812	0.955394697553671	1
chr2	18173675	1.07083740274774	1
chr2	18173841	1.6484792981218	0.673154338685478
chr2	18176120	2.02480984298107	0.448676642273755
chr2	18192842	2.02480984298107	0.448676642273755
chr2	18192843	1.59708030503971	0.676366379655886
chr2	18193264	1.59708030503971	0.676366379655886
chr2	18193265	3.12919668717841	0.363834165409098
chr2	18200134	3.12919668717841	0.363834165409098
chr2	18316641	1.19853077461401	1
chr2	18320586	0.798968312425229	1
chr2	18343939	0.798968312425229	1
chr2	18343940	0.399454290572387	0.631043264678132
chr2	18352405	0.399454290572387	0.631043264678132
chr2	20270027	0.988146593255866	1
chr2	20351969	0.988146593255866	1
chr2	20743716	0.988146593255866	1
chr2	20752811	0.988146593255866	1
chr2	29298372	1.10872017736332	1
chr2	29347305	1.10872017736332	1
chr2	29347306	1.10872017736332	1
chr2	29356669	0.465164114696017	0.608857220699898
chr2	29365583	0.911484884203697	1
chr2	29401544	0.911484884203697	1
chr2	29401545	0.465164114696017	0.608857220699898
chr2	29465429	0.465164114696017	0.608857220699898
chr2	29465430	0.752547880892329	1
chr2	29671885	0.752547880892329	1
chr2	31598823	2.30102190265536	0.598970560401862
chr2	31601467	3.50119675908031	0.340187880571361
chr2	31603134	1.83535107637419	0.661078679490592
chr2	31606844	2.30134555680088	0.423918258049527
chr2	31609993	1.40791155918331	0.71714227333185
chr2	31683939	1.01559090239666	1
chr2	31728043	1.01559090239666	1
chr2	31791793	1.01559090239666	1
chr2	31791794	0.781133729976542	1
chr2	31803403	0.781133729976542	1
chr2	31803404	1.36713959799427	1
chr2	31807940	1.36713959799427	1
chr2	31807941	2.99254426458744	0.622665944678163
chr2	31834078	2.99254426458744	0.622665944678163
chr2	31973127	2.11983754614782	0.613585803067237
chr2	31982964	2.11983754614782	0.613585803067237
chr2	32030708	2.11983754614782	0.613585803067237
chr2	32030709	2.11983754614782	0.613585803067237
chr2	32109532	2.11983754614782	0.613585803067237
chr2	32366151	0.988146593255866	1
chr2	32498428	0.524120119976742	1
chr2	32581738	0.524120119976742	1
chr2	32581739	0.988146593255866	1
chr2	32620888	2.11983754614782	0.613585803067237
chr2	32621143	2.99254426458744	0.622665944678163
chr2	32621144	2.11983754614782	0.613585803067237
chr2	32624814	0.738163192569449	1
chr2	32626273	0.560101860176225	0.689700437287865
chr2	32627997	0.572731153673398	0.516157471148217
chr2	32629622	0.71927235267287	0.754359785325808
chr2	32630548	0.746558662945077	0.569393598410562
chr2	32633569	0.893572128254244	0.702458610086708
chr2	32633690	0.883040260880235	0.625013290670491
chr2	32635284	0.884480497957521	0.640579059092603
chr2	32638686	0.940532000694172	0.818101273447079
chr2	32640780	0.946447266836076	0.820719365946063
chr2	32643437	0.983128731204135	1
chr2	32643528	0.946296887540191	0.826616289746368
chr2	32654636	0.984196138761538	1
chr2	32659489	1.02010251571955	1
chr2	32665509	1.07815542907653	0.756892587758753
chr2	32688051	1.05678057197656	0.837275475046396
chr2	32701687	1.03867389152527	0.918565995894412
chr2	32787600	1.03867389152527	0.918565995894412
chr2	32806491	1.03867389152527	0.918565995894412
chr2	32806492	1.05932381616989	0.837181336603831
chr2	32840498	1.08314360266502	0.759039568221463
chr2	32846315	1.04173279263485	0.919373844371419
chr2	32849206	1.04173279263485	0.919373844371419
chr2	32849207	1.02292811342898	0.919313530907014
chr2	32860415	0.997359006420582	1
chr2	32860416	0.997359006420582	1
chr2	32861950	0.974630545652756	0.919970115983352
chr2	32868255	0.992656608857099	1
chr2	32894470	0.992656608857099	1
chr2	32902085	0.992656608857099	1
chr2	32908828	0.957778934026665	0.843127321955699
chr2	32916683	0.937132181259757	0.767435862179765
chr2	32918112	0.917955883893824	0.694546063671445
chr2	32930247	0.917955883893824	0.694546063671445
chr2	32930248	0.939755760928249	0.765601159881007
chr2	32952780	0.939755760928249	0.765601159881007
chr2	32952781	0.956544560795036	0.841578764323813
chr2	32971230	0.956544560795036	0.841578764323813
chr2	32971231	0.956544560795036	0.841578764323813
chr2	32984437	0.960790772699082	0.843338538155678
chr2	32985073	0.928274909490961	0.768055582410711
chr2	32985666	0.91478169263907	0.695609386847794
chr2	32991395	0.934684206457316	0.770323489358196
chr2	33006217	0.934684206457316	0.770323489358196
chr2	33006218	0.934684206457316	0.770323489358196
chr2	33009932	0.934684206457316	0.770323489358196
chr2	33009933	0.951341310780746	0.843531023478552
chr2	33013440	0.951341310780746	0.843531023478552
chr2	33013441	0.974111237095455	0.921117964752131
chr2	33013822	0.974111237095455	0.921117964752131
chr2	33013823	0.996141233540783	1
chr2	33016744	0.996141233540783	1
chr2	33016745	1.01104156825686	1
chr2	33035529	1.01104156825686	1
chr2	33035530	1.02800537533322	0.919166114433662
chr2	33042529	1.02800537533322	0.919166114433662
chr2	33042530	1.04196259691021	0.916842118926659
chr2	33062281	1.06638218255619	0.835437001509235
chr2	33064005	1.06638218255619	0.835437001509235
chr2	33064006	1.08853470725196	0.754082418608594
chr2	33122143	1.10895203569151	0.677849639611667
chr2	33135426	1.08184198647436	0.756720121597134
chr2	33144084	1.10177274353403	0.681251895428845
chr2	33174806	1.10177274353403	0.681251895428845
chr2	33174807	1.1293255100965	0.60557917618259
chr2	33176256	1.1293255100965	0.60557917618259
chr2	33181959	1.1293255100965	0.60557917618259
chr2	33181960	1.10895203569151	0.677849639611667
chr2	33193459	1.08630867311592	0.756605892278373
chr2	33193460	1.10895203569151	0.677849639611667
chr2	33198651	1.10895203569151	0.677849639611667
chr2	33198652	1.10895203569151	0.677849639611667
chr2	33214907	1.10895203569151	0.677849639611667
chr2	33242555	1.10895203569151	0.677849639611667
chr2	33242556	1.08396250002003	0.75419436660018
chr2	33263671	1.08396250002003	0.75419436660018
chr2	33263672	1.06362293783847	0.833725219382869
chr2	33310894	1.06362293783847	0.833725219382869
chr2	33310895	1.11954195978994	0.671088730687449
chr2	33314920	1.11954195978994	0.671088730687449
chr2	33314921	1.10005725480287	0.670611605448736
chr2	33318509	1.10005725480287	0.670611605448736
chr2	33318510	1.06297074512431	0.829280402206491
chr2	33319539	1.06297074512431	0.829280402206491
chr2	33319540	1.01977488979003	1
chr2	33320957	1.01977488979003	1
chr2	33320958	1.01977488979003	1
chr2	33322587	1.01977488979003	1
chr2	33322588	1.04755737303403	0.912563679083858
chr2	33324977	1.04755737303403	0.912563679083858
chr2	33324978	1.10759952157724	0.658083185020716
chr2	33324979	1.08425838140099	0.738178368414227
chr2	33326484	1.08425838140099	0.738178368414227
chr2	33326485	1.00917806068281	1
chr2	33328394	1.00917806068281	1
chr2	33328395	1.1028660184765	0.717380208040097
chr2	33329957	1.1028660184765	0.717380208040097
chr2	33329958	1.08363649634781	0.80192999085723
chr2	33331219	1.08363649634781	0.80192999085723
chr2	33331220	0.857643112370988	0.750767083035733
chr2	33331548	0.857643112370988	0.750767083035733
chr2	33331549	0.767837551217482	0.514693967829348
chr2	33331778	0.767837551217482	0.514693967829348
chr2	33331779	1.08069384808741	1
chr2	33333871	1.08069384808741	1
chr2	33333872	1.97243475299624	1
chr2	33334390	1.97243475299624	1
chr2	33643724	0.599223576194001	1
chr2	33652677	0.599223576194001	1
chr2	33664350	0.599223576194001	1
chr2	33672992	0.599223576194001	1
chr2	33672993	1.19853077461401	1
chr2	33674262	0.599223576194001	1
chr2	33674384	1.08874893456963	1
chr2	33674484	1.08874893456963	1
chr2	33674485	2.11983754614782	0.613585803067237
chr2	33674504	3.50119675908031	0.340187880571361
chr2	33678924	5.23727874305433	0.117581088033735
chr2	33679137	5.23727874305433	0.117581088033735
chr2	33679138	4.0611873012377	0.369921596437379
chr2	33708414	4.0611873012377	0.369921596437379
chr2	33726610	4.0611873012377	0.369921596437379
chr2	33726611	4.0611873012377	0.369921596437379
chr2	33739297	4.0611873012377	0.369921596437379
chr2	33739298	3.19476391537369	0.359879324343063
chr2	33742284	3.19476391537369	0.359879324343063
chr2	33742285	1.86299334486192	1
chr2	33744816	1.86299334486192	1
chr2	34194663	3.08107459157599	0.126825630495622
chr2	34195228	1.79882124633179	0.317007973208665
chr2	34195875	1.60389260620214	0.352293971076257
chr2	34199848	1.38428406869684	0.49962103742286
chr2	34200693	1.38428406869684	0.49962103742286
chr2	34200694	1.27597105710371	0.642305544895658
chr2	34203540	1.27597105710371	0.642305544895658
chr2	34203541	1.27597105710371	0.642305544895658
chr2	34217579	1.27597105710371	0.642305544895658
chr2	34217580	1.27597105710371	0.642305544895658
chr2	34227952	1.11881145440294	0.821971312054676
chr2	34230442	1.11881145440294	0.821971312054676
chr2	34230443	1.11881145440294	0.821971312054676
chr2	34238969	1.11881145440294	0.821971312054676
chr2	34238970	1.11881145440294	0.821971312054676
chr2	34242240	1.11881145440294	0.821971312054676
chr2	34242450	1.2051023767125	0.822334625581735
chr2	34244098	1.2051023767125	0.822334625581735
chr2	34245505	1.2051023767125	0.822334625581735
chr2	34247570	1.2051023767125	0.822334625581735
chr2	34251150	1.2051023767125	0.822334625581735
chr2	34256774	1.07287822357768	1
chr2	34257591	1.07287822357768	1
chr2	34257592	1.2051023767125	0.822334625581735
chr2	34257593	1.10479900582019	1
chr2	34258477	1.10479900582019	1
chr2	34258478	1.40773756692268	0.626296254675657
chr2	34259736	1.40773756692268	0.626296254675657
chr2	34259737	1.6659055559377	0.45042352648109
chr2	34259759	1.6659055559377	0.45042352648109
chr2	34259760	1.85379150981207	0.29288260045139
chr2	34261848	1.85379150981207	0.29288260045139
chr2	34261849	0.792396029381923	1
chr2	34264370	0.792396029381923	1
chr2	34659936	0.23961840214751	0.230095894347031
chr2	34737057	0.23961840214751	0.230095894347031
chr2	34737058	1.19853077461401	1
chr2	34737556	1.19853077461401	1
chr2	35347774	0.988146593255866	1
chr2	35370851	0.988146593255866	1
chr2	35374276	0.988146593255866	1
chr2	35388988	0.988146593255866	1
chr2	35396761	0.988146593255866	1
chr2	35582073	0.407308614173988	0.590990721745161
chr2	35967385	1.19853077461401	1
chr2	35975973	2.39731603192826	0.594441664262627
chr2	35977790	2.39731603192826	0.594441664262627
chr2	35987947	2.39731603192826	0.594441664262627
chr2	36178802	0.988146593255866	1
chr2	36257040	0.988146593255866	1
chr2	36257041	0.988146593255866	1
chr2	36257825	0.988146593255866	1
chr2	36842884	0.318094654978825	0.564115694706366
chr2	36875720	0.318094654978825	0.564115694706366
chr2	37029347	2.39731603192826	0.594441664262627
chr2	37029573	1.19855903324782	1
chr2	37030760	1.19855903324782	1
chr2	37030761	1.19855903324782	1
chr2	37033702	1.19855903324782	1
chr2	37033703	1.19855903324782	1
chr2	37039362	1.05421742138699	1
chr2	37044191	1.35818207364004	0.723158418114505
chr2	37046119	1.03730785380707	1
chr2	37047353	0.806066934752899	1
chr2	37066017	0.806066934752899	1
chr2	37066018	1.03730785380707	1
chr2	37094944	1.03730785380707	1
chr2	37094945	0.798968312425229	1
chr2	37095895	0.798968312425229	1
chr2	37960712	1.39088178631389	1
chr2	37984711	1.39088178631389	1
chr2	37990079	1.39088178631389	1
chr2	38137542	0.988146593255866	1
chr2	38156133	0.988146593255866	1
chr2	38156134	0.988146593255866	1
chr2	38238332	0.988146593255866	1
chr2	38240063	0.988146593255866	1
chr2	38261124	0.492788388921265	0.620155348747326
chr2	38358664	0.492788388921265	0.620155348747326
chr2	38358665	1.10872017736332	1
chr2	38371476	1.10872017736332	1
chr2	38379021	0.563002310674275	1
chr2	38389648	0.563002310674275	1
chr2	38397551	0.563002310674275	1
chr2	38397552	0.563002310674275	1
chr2	38459930	0.563002310674275	1
chr2	38459931	0.988146593255866	1
chr2	38467279	0.988146593255866	1
chr2	38467280	0.988146593255866	1
chr2	38471612	0.988146593255866	1
chr2	38471613	0.988146593255866	1
chr2	38490324	0.988146593255866	1
chr2	38571255	1.34474723693182	1
chr2	38611011	1.34474723693182	1
chr2	38631854	1.34474723693182	1
chr2	38631855	1.34474723693182	1
chr2	38819906	1.26943801765978	1
chr2	38820521	1.75021127282983	0.666080872824085
chr2	38820522	1.2142438421951	1
chr2	38853095	1.53530001186341	0.709820132878859
chr2	38893068	1.53530001186341	0.709820132878859
chr2	38920318	1.53530001186341	0.709820132878859
chr2	38920319	2.30134555680088	0.423918258049527
chr2	38932777	2.30134555680088	0.423918258049527
chr2	38932778	3.50119675908031	0.340187880571361
chr2	38939729	3.50119675908031	0.340187880571361
chr2	38939730	2.30102190265536	0.598970560401862
chr2	39008949	2.30102190265536	0.598970560401862
chr2	39008950	0.988146593255866	1
chr2	39039978	0.988146593255866	1
chr2	39065077	0.988146593255866	1
chr2	39065078	0.988146593255866	1
chr2	39073406	0.988146593255866	1
chr2	40115302	1.10872017736332	1
chr2	40130032	0.379642583344672	0.625758738622962
chr2	40134048	0.807422472841749	1
chr2	40139250	0.602699526937919	0.694173841037986
chr2	40141033	0.602699526937919	0.694173841037986
chr2	40141034	0.602699526937919	0.694173841037986
chr2	40141788	0.480860620105802	0.465460513660063
chr2	40143658	0.400052803251474	0.304328795467841
chr2	40143659	0.400052803251474	0.304328795467841
chr2	40151882	0.326772897702192	0.187370152735077
chr2	40151883	0.379591984873365	0.295409728537565
chr2	40152785	0.379591984873365	0.295409728537565
chr2	40152786	0.453166911701515	0.456871806742703
chr2	40152918	0.453166911701515	0.456871806742703
chr2	40152919	0.453166911701515	0.456871806742703
chr2	40154844	0.295686684773967	0.17687549739774
chr2	40155830	0.295686684773967	0.17687549739774
chr2	40155831	0.295686684773967	0.17687549739774
chr2	40158363	0.251812060001308	0.10642888664983
chr2	40159265	0.251812060001308	0.10642888664983
chr2	40159266	0.251812060001308	0.10642888664983
chr2	40159426	0.251812060001308	0.10642888664983
chr2	40159427	0.251812060001308	0.10642888664983
chr2	40161168	0.251812060001308	0.10642888664983
chr2	40164781	0.251812060001308	0.10642888664983
chr2	40167555	0.485881333489359	0.258736813844096
chr2	40173905	0.485881333489359	0.258736813844096
chr2	40173906	0.485881333489359	0.258736813844096
chr2	40177136	0.485881333489359	0.258736813844096
chr2	40177137	0.546162131087789	0.375547871226217
chr2	40182392	0.546162131087789	0.375547871226217
chr2	40182393	0.414661276257862	0.218096231194014
chr2	40182784	0.414661276257862	0.218096231194014
chr2	40182785	0.263259316048185	0.0968399183466187
chr2	40199620	0.263259316048185	0.0968399183466187
chr2	40199621	0.263259316048185	0.0968399183466187
chr2	40202505	0.263259316048185	0.0968399183466187
chr2	40210640	0.263259316048185	0.0968399183466187
chr2	40210641	0.263259316048185	0.0968399183466187
chr2	40222206	0.263259316048185	0.0968399183466187
chr2	40225253	0.263259316048185	0.0968399183466187
chr2	40225254	0.384110805557648	0.278674746109242
chr2	40226489	0.384110805557648	0.278674746109242
chr2	40226490	0.49589462349504	0.684145400092519
chr2	40226756	0.49589462349504	0.684145400092519
chr2	40226757	0.260031414068992	0.37090897919655
chr2	40231282	0.260031414068992	0.37090897919655
chr2	40231283	0.260031414068992	0.37090897919655
chr2	40231585	0.260031414068992	0.37090897919655
chr2	40231586	0.260031414068992	0.37090897919655
chr2	40235588	0.260031414068992	0.37090897919655
chr2	40235589	0.260031414068992	0.37090897919655
chr2	40235845	0.260031414068992	0.37090897919655
chr2	40235846	0.260031414068992	0.37090897919655
chr2	40241868	0.260031414068992	0.37090897919655
chr2	40241869	0.379642583344672	0.625758738622962
chr2	40245464	0.379642583344672	0.625758738622962
chr2	40245465	1.10872017736332	1
chr2	40246716	1.10872017736332	1
chr2	40723310	0.563002310674275	1
chr2	40780627	0.563002310674275	1
chr2	40793493	0.563002310674275	1
chr2	40825882	0.563002310674275	1
chr2	40831354	0.563002310674275	1
chr2	40831355	0.563002310674275	1
chr2	40832632	0.563002310674275	1
chr2	40839463	0.563002310674275	1
chr2	40860419	0.563002310674275	1
chr2	40860420	0.563002310674275	1
chr2	40868787	0.563002310674275	1
chr2	40868788	0.563002310674275	1
chr2	40916148	0.563002310674275	1
chr2	40916149	0.563002310674275	1
chr2	40926138	0.563002310674275	1
chr2	40947272	0.563002310674275	1
chr2	40947273	0.563002310674275	1
chr2	40989061	0.563002310674275	1
chr2	40989062	0.563002310674275	1
chr2	41004951	0.563002310674275	1
chr2	41097143	0.563002310674275	1
chr2	41119660	0.563002310674275	1
chr2	43227253	0.524120119976742	1
chr2	43229188	0.326294332060451	0.369706157458309
chr2	43247753	0.326294332060451	0.369706157458309
chr2	43247754	0.326294332060451	0.369706157458309
chr2	43345678	0.326294332060451	0.369706157458309
chr2	43345679	0.460614124170672	0.609399831865908
chr2	43373119	0.460614124170672	0.609399831865908
chr2	43373120	0.988146593255866	1
chr2	43377934	0.988146593255866	1
chr2	43989398	2.11983754614782	0.613585803067237
chr2	44169889	2.99254426458744	0.622665944678163
chr2	44208183	1.54645659950684	0.681942228084818
chr2	44232634	1.54645659950684	0.681942228084818
chr2	44235233	1.54645659950684	0.681942228084818
chr2	44258530	1.54645659950684	0.681942228084818
chr2	44262001	1.54645659950684	0.681942228084818
chr2	44262002	1.54645659950684	0.681942228084818
chr2	44280564	1.54645659950684	0.681942228084818
chr2	44295913	1.05421742138699	1
chr2	44304047	1.05421742138699	1
chr2	44304048	1.05421742138699	1
chr2	44306681	1.05421742138699	1
chr2	44306682	0.738163192569449	1
chr2	44318652	0.738163192569449	1
chr2	44318653	1.08874893456963	1
chr2	44337754	0.849860920406194	1
chr2	44343676	0.849860920406194	1
chr2	44343677	1.12436303997164	1
chr2	44347384	1.12436303997164	1
chr2	44347385	1.12436303997164	1
chr2	44348768	1.12436303997164	1
chr2	44348769	1.12436303997164	1
chr2	44404902	1.12436303997164	1
chr2	44404903	1.66894408840814	0.67192241176108
chr2	44420152	1.66894408840814	0.67192241176108
chr2	44517190	2.30332068648649	0.318445659628726
chr2	44517468	2.02968758369531	0.364925052040358
chr2	44519142	2.02968758369531	0.364925052040358
chr2	44526531	2.02968758369531	0.364925052040358
chr2	44529973	2.02968758369531	0.364925052040358
chr2	44536249	2.02968758369531	0.364925052040358
chr2	44543447	2.02968758369531	0.364925052040358
chr2	44959084	0.988146593255866	1
chr2	45001515	0.988146593255866	1
chr2	45311515	2.99254426458744	0.622665944678163
chr2	45312582	4.15252802822544	0.210513795379999
chr2	45327524	4.8395534312975	0.215410989578659
chr2	45328303	4.8395534312975	0.215410989578659
chr2	45328304	3.68637308109928	0.373348407947164
chr2	45331043	0.691465782598073	0.752715036339599
chr2	45331904	1.08533560980411	1
chr2	45332327	1.08533560980411	1
chr2	45332328	1.08533560980411	1
chr2	45332395	1.08533560980411	1
chr2	45333982	1.08533560980411	1
chr2	45333983	1.25857391539396	0.783338982426295
chr2	45334074	1.25857391539396	0.783338982426295
chr2	45334075	1.0673178486931	1
chr2	45351867	1.0673178486931	1
chr2	45351868	1.2699720749084	0.767699292049819
chr2	45352049	1.2699720749084	0.767699292049819
chr2	45408948	3.28834777406193	0.353267510227067
chr2	45409988	2.14762062884496	0.346421615272609
chr2	45410658	1.80265324099908	0.394251917634476
chr2	45411188	1.58347497494181	0.436317124326762
chr2	45411975	0.932351684926534	0.862661067890013
chr2	45419542	0.978628175019451	1
chr2	45420082	1.03161286150739	1
chr2	45468097	0.979155512160073	1
chr2	45480142	0.979155512160073	1
chr2	45487466	0.979155512160073	1
chr2	45487467	1.04520389764924	1
chr2	45525591	1.04520389764924	1
chr2	45525592	1.04520389764924	1
chr2	45530632	0.979155512160073	1
chr2	45582319	1.04013341487915	1
chr2	45589279	1.04013341487915	1
chr2	45589280	1.09616017527151	0.867184300456054
chr2	45623812	1.16113294825522	0.741191446908952
chr2	45647770	1.16113294825522	0.741191446908952
chr2	45647771	1.09616017527151	0.867184300456054
chr2	45661586	1.19938208857909	0.626186208601548
chr2	45753961	1.19938208857909	0.626186208601548
chr2	45753962	1.13480980169079	0.7426058040262
chr2	45806223	1.17969220877135	0.628266490479929
chr2	45836781	1.17969220877135	0.628266490479929
chr2	45836782	1.12953321861637	0.742951151532368
chr2	45850077	1.06124402614994	0.871757031728947
chr2	45902115	1.06124402614994	0.871757031728947
chr2	45905946	1.06124402614994	0.871757031728947
chr2	45905947	1.12953321861637	0.742951151532368
chr2	45922031	1.12953321861637	0.742951151532368
chr2	45922032	1.20901383762561	0.616995010995651
chr2	45958251	1.20901383762561	0.616995010995651
chr2	45958252	1.15329392139034	0.734911928869804
chr2	45968233	1.15329392139034	0.734911928869804
chr2	45968234	1.09948216151035	0.86340298862384
chr2	45968698	1.09948216151035	0.86340298862384
chr2	45968699	1.04325232847117	1
chr2	45968986	1.04325232847117	1
chr2	45968987	1.20949983620967	0.717843595661238
chr2	45968988	1.07985705281456	0.853843469922995
chr2	45972516	1.14234813489665	0.854273541605589
chr2	45974136	1.14234813489665	0.854273541605589
chr2	45974137	1.10019299660556	0.847917506017125
chr2	45974855	1.10019299660556	0.847917506017125
chr2	45974856	1.17075024705185	1
chr2	45975683	1.17075024705185	1
chr2	45975684	0.950427489392622	1
chr2	45976420	0.950427489392622	1
chr2	45976421	1.77447975147687	0.688788173149406
chr2	45976640	1.77447975147687	0.688788173149406
chr2	45976641	3.34865328517356	0.382904484913563
chr2	45976753	3.34865328517356	0.382904484913563
chr2	46881613	0.988146593255866	1
chr2	46908571	0.988146593255866	1
chr2	46908572	0.988146593255866	1
chr2	46921970	0.988146593255866	1
chr2	47112985	0.720271991450125	1
chr2	47122179	0.720271991450125	1
chr2	47146732	0.720271991450125	1
