CHR	BP	OR	P_value
chr3	33281293	1.86299334486192	1
chr3	33281294	0.988146593255866	1
chr3	33315307	0.988146593255866	1
chr3	34191231	1.19853077461401	1
chr3	34224005	1.19853077461401	1
chr3	34475564	0.988146593255866	1
chr3	34535071	0.524120119976742	1
chr3	34607477	0.524120119976742	1
chr3	34607478	0.988146593255866	1
chr3	34615898	0.988146593255866	1
chr3	34694198	0.988146593255866	1
chr3	34698727	0.360272914023038	0.624603457216863
chr3	34700822	0.275358881221489	0.376485697848528
chr3	34734024	0.239482269784173	0.0667478848618319
chr3	34740441	0.363529453034402	0.149457596833055
chr3	34740630	0.329214132830109	0.0961954098879312
chr3	34783325	0.329214132830109	0.0961954098879312
chr3	34783326	0.363529453034402	0.149457596833055
chr3	34790750	0.363529453034402	0.149457596833055
chr3	34790751	0.255995845556827	0.0726101683821638
chr3	34791207	0.255995845556827	0.0726101683821638
chr3	34791208	0.287001431710071	0.117509424748574
chr3	34795588	0.287001431710071	0.117509424748574
chr3	34795589	0.223147000059353	0.22202493061595
chr3	34806683	0.223147000059353	0.22202493061595
chr3	34806684	0.524120119976742	1
chr3	34810784	0.524120119976742	1
chr3	34810785	0.988146593255866	1
chr3	34810989	0.988146593255866	1
chr3	34906335	1.86299334486192	1
chr3	34908824	1.74328526512577	0.691126320031293
chr3	34909205	1.39823603426374	0.753942184169341
chr3	34915432	1.39823603426374	0.753942184169341
chr3	34915433	1.17992246618797	1
chr3	34940000	1.17992246618797	1
chr3	34940001	0.700864965230489	1
chr3	34941073	0.700864965230489	1
chr3	35775248	0.460614124170672	0.609399831865908
chr3	35779750	0.896833240327222	1
chr3	35796311	0.631403287643812	0.678496712240884
chr3	35797910	0.759931121926321	1
chr3	35799942	0.826150688891519	1
chr3	35800767	0.364829238055258	0.0810875915172334
chr3	35803775	0.792775510199041	0.359250149972656
chr3	35804082	0.715305959792738	0.149424604685651
chr3	35805271	0.716911310082454	0.111830606391093
chr3	35806749	0.695321068530269	0.0765704918301808
chr3	35807376	0.69407484444886	0.078752077940361
chr3	35807885	0.7034950295724	0.0805621354933373
chr3	35817332	0.729823722083129	0.123074634192703
chr3	35821245	0.755902685947103	0.153121573691291
chr3	35823279	0.751381670771974	0.137041220941752
chr3	35826707	0.768454717411067	0.0721694971363182
chr3	35832877	0.757477314882674	0.0459251171317899
chr3	35832983	0.793652910685302	0.102799945508016
chr3	35839040	0.793652910685302	0.102799945508016
chr3	35839041	0.789060711294984	0.0888183161263782
chr3	35840831	0.775761383675429	0.0612442679972237
chr3	35842604	0.770718904233879	0.0553749190836074
chr3	35846872	0.752335121042174	0.0317079778635417
chr3	35847608	0.759033523683148	0.037626937887263
chr3	35847609	0.764954742611782	0.0428792986860534
chr3	35854215	0.764954742611782	0.0428792986860534
chr3	35854216	0.756903331334664	0.0361426428108721
chr3	35872376	0.784311362967807	0.0700490076301818
chr3	35881597	0.765261535092078	0.0397475522582518
chr3	35898774	0.765261535092078	0.0397475522582518
chr3	35898775	0.758680754502023	0.0336351510903184
chr3	35902283	0.758680754502023	0.0336351510903184
chr3	35902284	0.743850880951704	0.0236275808550972
chr3	35902885	0.743850880951704	0.0236275808550972
chr3	35902886	0.768391120658592	0.04941313356501
chr3	35902949	0.768391120658592	0.04941313356501
chr3	35902950	0.762358885311384	0.0419589211689353
chr3	35912089	0.762358885311384	0.0419589211689353
chr3	35912090	0.753872548796433	0.0346725787883622
chr3	35913637	0.753872548796433	0.0346725787883622
chr3	35913638	0.736872016601641	0.0254422347555518
chr3	35917240	0.736872016601641	0.0254422347555518
chr3	35917241	0.737898079203717	0.0292750842404839
chr3	35925872	0.737898079203717	0.0292750842404839
chr3	35925873	0.682067413153198	0.0127726162479021
chr3	35932494	0.682067413153198	0.0127726162479021
chr3	35932495	0.674775692874207	0.011962083505977
chr3	35933583	0.674775692874207	0.011962083505977
chr3	35933584	0.680675195919199	0.0145219789039721
chr3	35936616	0.680675195919199	0.0145219789039721
chr3	35936617	0.66385667015222	0.0115825859213097
chr3	35938795	0.66385667015222	0.0115825859213097
chr3	35938796	0.729540851837951	0.153516472306675
chr3	35941124	0.729540851837951	0.153516472306675
chr3	35941125	0.670479907875286	0.0739260840967391
chr3	35941211	0.670479907875286	0.0739260840967391
chr3	35941212	0.682138946645878	0.09080182461075
chr3	35941770	0.682138946645878	0.09080182461075
chr3	35941771	0.77205357228486	0.64300913124362
chr3	35944782	0.77205357228486	0.64300913124362
chr3	35944783	0.653461259296782	0.470732622035227
chr3	35946831	0.653461259296782	0.470732622035227
chr3	35946832	1.1985872999271	1
chr3	35947374	1.1985872999271	1
chr3	35947375	0.599223576194001	1
chr3	35948642	0.599223576194001	1
chr3	35948643	1.19853077461401	1
chr3	35948815	1.19853077461401	1
chr3	36234539	0.988146593255866	1
chr3	36251031	0.524120119976742	1
chr3	36251440	1.08874893456963	1
chr3	36251715	1.41565376222637	0.57745393451043
chr3	36251807	1.56678841338837	0.578586050713907
chr3	36254428	1.34479311524471	0.603546118315865
chr3	36260144	1.34479311524471	0.603546118315865
chr3	36260145	1.59652846225371	0.577619514060187
chr3	36267529	1.30165432876557	0.788949893858858
chr3	36298225	1.30165432876557	0.788949893858858
chr3	36298226	1.15227705614706	1
chr3	36315101	0.99912537839184	1
chr3	36317607	0.860391818450929	0.800649041844655
chr3	36327489	0.973648177857883	1
chr3	36337763	0.973648177857883	1
chr3	36337764	0.869676123028955	0.80176354167271
chr3	36344479	0.869676123028955	0.80176354167271
chr3	36344480	1.37769198780997	0.743585594126922
chr3	36344806	1.37769198780997	0.743585594126922
chr3	36344807	0.326294332060451	0.369706157458309
chr3	36347476	0.326294332060451	0.369706157458309
chr3	36347477	0.460614124170672	0.609399831865908
chr3	36361555	0.460614124170672	0.609399831865908
chr3	36399248	0.299560090531161	0.385072107796887
chr3	36416585	0.299560090531161	0.385072107796887
chr3	36416586	0.399454290572387	0.631043264678132
chr3	36419956	0.399454290572387	0.631043264678132
chr3	36632051	0.479290192715597	0.46629293571905
chr3	36682817	0.479290192715597	0.46629293571905
chr3	36858613	1.19853077461401	1
chr3	36859083	1.86309872494983	0.687294024174804
chr3	36859705	1.48009446071055	0.570639598379207
chr3	36861481	0.945570257998108	1
chr3	36883369	0.945570257998108	1
chr3	36883370	0.684706878205766	0.76382511848033
chr3	36889635	0.684706878205766	0.76382511848033
chr3	37347968	1.19853077461401	1
chr3	37376876	0.645753868551011	1
chr3	37414498	1.26943801765978	1
chr3	37531856	1.26943801765978	1
chr3	37531857	2.39731603192826	0.594441664262627
chr3	37533347	2.39731603192826	0.594441664262627
chr3	39694151	0.988146593255866	1
chr3	39704188	0.524120119976742	1
chr3	39739111	1.08874893456963	1
chr3	39750755	1.08874893456963	1
chr3	40417701	2.39771393920415	0.420904772163932
chr3	40447548	2.39771393920415	0.420904772163932
chr3	41092547	0.754890227774744	0.467213049485881
chr3	41093575	0.668034262003163	0.170245972014505
chr3	41095291	0.652474968578763	0.135384129768847
chr3	41096041	0.637687714579355	0.107061454147555
chr3	41129297	0.637687714579355	0.107061454147555
chr3	41129298	0.40157487316573	0.00993041584820784
chr3	41139829	0.40157487316573	0.00993041584820784
chr3	41139830	0.471067164627265	0.0684025101667422
chr3	41140112	0.471067164627265	0.0684025101667422
chr3	41140113	0.427593259738332	0.0417827113754003
chr3	41141783	0.427593259738332	0.0417827113754003
chr3	41141784	0.447913834738489	0.0598470944994041
chr3	41144695	0.447913834738489	0.0598470944994041
chr3	41144696	0.484699661594908	0.140756628635831
chr3	41145025	0.484699661594908	0.140756628635831
chr3	41145026	0.223147000059353	0.22202493061595
chr3	41147557	0.223147000059353	0.22202493061595
chr3	41147558	0.988146593255866	1
chr3	41147757	0.988146593255866	1
chr3	41354532	1.19853077461401	1
chr3	41359533	0.524120119976742	1
chr3	41359534	0.926254968464586	1
chr3	41363688	0.71892841263522	0.720159275562183
chr3	41368428	1.28175384347223	0.75980873215404
chr3	41393222	1.05483984383515	1
chr3	41405744	0.899724637094062	1
chr3	41427669	0.899724637094062	1
chr3	41427670	1.05483984383515	1
chr3	41446120	0.899724637094062	1
chr3	41459158	0.899724637094062	1
chr3	41459159	1.05483984383515	1
chr3	41472471	1.05483984383515	1
chr3	41472472	1.28175384347223	0.75980873215404
chr3	41513715	1.54768687996389	0.554697646166593
chr3	41529814	1.22564894264888	0.778843055657407
chr3	41539083	1.04416330540069	1
chr3	41562757	1.04416330540069	1
chr3	41562758	1.22564894264888	0.778843055657407
chr3	41587141	1.43909137249085	0.585628061340122
chr3	41598768	1.18761860125928	0.794008185615376
chr3	41626139	1.18761860125928	0.794008185615376
chr3	41626140	1.43909137249085	0.585628061340122
chr3	41626866	1.43909137249085	0.585628061340122
chr3	41626867	1.22564894264888	0.778843055657407
chr3	41634468	1.22564894264888	0.778843055657407
chr3	41634469	1.54768687996389	0.554697646166593
chr3	41703367	1.54768687996389	0.554697646166593
chr3	41703368	1.28175384347223	0.75980873215404
chr3	41711114	1.58344370866851	0.551015356963314
chr3	41722678	1.29252362644289	0.774371984518702
chr3	41760895	1.06297559166302	1
chr3	41761828	0.926779519680068	1
chr3	41764195	0.926779519680068	1
chr3	41764196	1.06297559166302	1
chr3	41801664	1.24258499979443	0.790433347756313
chr3	41817457	1.24258499979443	0.790433347756313
chr3	41817458	1.11617125359789	1
chr3	41822054	1.11617125359789	1
chr3	41822055	0.966930771673359	1
chr3	41824432	0.966930771673359	1
chr3	41824433	0.741541420286115	0.723557665330238
chr3	41824555	0.741541420286115	0.723557665330238
chr3	41824556	1.02642936925775	1
chr3	41824557	1.15328077546398	1
chr3	41839693	1.15328077546398	1
chr3	41839694	0.524120119976742	1
chr3	41853161	0.524120119976742	1
chr3	41853162	1.19853077461401	1
chr3	41891576	0.599223576194001	1
chr3	41891577	1.19853077461401	1
chr3	41897482	2.11983754614782	0.613585803067237
chr3	41919694	1.08874893456963	1
chr3	41925398	0.771765947787039	1
chr3	41985152	0.771765947787039	1
chr3	41985153	0.422094749141181	0.634846671840807
chr3	41989336	0.422094749141181	0.634846671840807
chr3	41989337	0.645753868551011	1
chr3	42073957	0.446711955963153	0.640144317946642
chr3	42148299	0.446711955963153	0.640144317946642
chr3	42148300	1.19853077461401	1
chr3	42160022	0.599223576194001	1
chr3	42161684	0.599223576194001	1
chr3	42161685	1.19853077461401	1
chr3	42188409	1.19853077461401	1
chr3	42749112	0.814695177632195	1
chr3	42754912	0.814695177632195	1
chr3	43285369	1.19853077461401	1
chr3	43285396	2.59333212771895	0.58327797922016
chr3	43366043	2.59333212771895	0.58327797922016
chr3	43989594	0.814695177632195	1
chr3	44015668	0.814695177632195	1
chr3	45108163	0.988146593255866	1
chr3	45157568	0.988146593255866	1
chr3	45177462	0.988146593255866	1
chr3	45237733	0.988146593255866	1
chr3	45241178	1.19853077461401	1
chr3	45243355	0.599223576194001	1
chr3	45243930	0.299560090531161	0.385072107796887
chr3	45245115	0.39936884726648	0.304884600849064
chr3	45245743	0.572731153673398	0.516157471148217
chr3	45273915	0.572731153673398	0.516157471148217
chr3	45273916	0.39936884726648	0.304884600849064
chr3	45285921	0.39936884726648	0.304884600849064
chr3	45285922	0.199657949096457	0.135617077798223
chr3	45290007	0.199657949096457	0.135617077798223
chr3	45290008	1.19853077461401	1
chr3	45291959	1.19853077461401	1
chr3	46513681	1.34474723693182	1
chr3	46546351	1.34474723693182	1
chr3	46728208	0.492788388921265	0.620155348747326
chr3	46728659	0.311090337314362	0.357553061073024
chr3	46734441	0.311090337314362	0.357553061073024
chr3	46734442	0.407308614173988	0.590990721745161
chr3	46741299	0.271511484631267	0.332233820335909
chr3	46753576	0.271511484631267	0.332233820335909
chr3	47359934	1.19853077461401	1
chr3	47395601	1.19853077461401	1
chr3	47518265	0.296943120781606	0.348219043149692
chr3	47530005	0.296943120781606	0.348219043149692
chr3	47530006	0.407308614173988	0.590990721745161
chr3	47582724	0.407308614173988	0.590990721745161
chr3	47965615	1.19853077461401	1
chr3	48012797	1.19853077461401	1
chr3	49776178	0.988146593255866	1
chr3	49792022	1.86299334486192	1
chr3	49848836	1.86299334486192	1
chr3	49848837	0.988146593255866	1
chr3	49853072	0.988146593255866	1
chr3	50431194	1.19853077461401	1
chr3	50620043	1.19853077461401	1
chr3	52596398	0.988146593255866	1
chr3	52718280	0.988146593255866	1
chr3	53186700	1.07196090303612	1
chr3	53269904	1.07196090303612	1
chr3	53587519	2.49504928726895	0.585418305422435
chr3	53592864	1.10874376498111	1
chr3	53647812	1.10874376498111	1
chr3	53647813	0.492788388921265	0.620155348747326
chr3	53649677	0.492788388921265	0.620155348747326
chr3	54052725	0.399454290572387	0.631043264678132
chr3	54105326	0.399454290572387	0.631043264678132
chr3	54105327	0.599223576194001	1
chr3	54133832	0.599223576194001	1
chr3	54285016	0.460614124170672	0.609399831865908
chr3	54292014	0.460614124170672	0.609399831865908
chr3	54292015	0.814695177632195	1
chr3	54316431	0.814695177632195	1
chr3	54598301	1.10872017736332	1
chr3	54621046	0.492788388921265	0.620155348747326
chr3	54622159	0.948657063943892	1
chr3	54624917	0.948657063943892	1
chr3	54624918	0.492788388921265	0.620155348747326
chr3	54646035	0.492788388921265	0.620155348747326
chr3	55535273	0.988146593255866	1
chr3	55557494	0.360272914023038	0.624603457216863
chr3	55578658	0.360272914023038	0.624603457216863
chr3	55578659	0.988146593255866	1
chr3	55622120	0.988146593255866	1
chr3	55951145	0.988146593255866	1
chr3	55975156	0.988146593255866	1
chr3	57496570	0.460614124170672	0.609399831865908
chr3	57568583	0.296943120781606	0.348219043149692
chr3	57588117	0.296943120781606	0.348219043149692
chr3	57588118	0.460614124170672	0.609399831865908
chr3	57605297	0.326294332060451	0.369706157458309
chr3	57658733	0.254006422398765	0.372401582822738
chr3	57695201	0.254006422398765	0.372401582822738
chr3	57695202	0.360272914023038	0.624603457216863
chr3	57743245	0.360272914023038	0.624603457216863
chr3	57743246	0.599223576194001	1
chr3	57806925	0.599223576194001	1
chr3	57806926	1.19853077461401	1
chr3	57818203	0.524120119976742	1
chr3	57822408	0.524120119976742	1
chr3	57822409	0.988146593255866	1
chr3	57914178	0.988146593255866	1
chr3	58490008	1.19855903324782	1
chr3	58668705	1.59708030503971	0.676366379655886
chr3	58777626	1.59708030503971	0.676366379655886
chr3	58777627	1.19855903324782	1
chr3	58782604	0.798968312425229	1
chr3	58834033	0.479290192715597	0.46629293571905
chr3	58877429	0.479290192715597	0.46629293571905
chr3	58877430	0.599166527937814	0.695024534696601
chr3	58915995	0.599166527937814	0.695024534696601
chr3	58915996	1.19855903324782	1
chr3	59054835	1.79802893664016	0.664765758993188
chr3	59055842	2.18005568095915	0.43324273226314
chr3	59088938	3.36079103510497	0.158801548610222
chr3	59093247	3.95527781633784	0.0924067451807654
chr3	59097593	2.55063334466747	0.208493491714643
chr3	59128550	2.55063334466747	0.208493491714643
chr3	59128551	1.38907517877751	0.719709990111778
chr3	59158611	1.38907517877751	0.719709990111778
chr3	59158612	1.12436303997164	1
chr3	59164377	1.12436303997164	1
chr3	59164378	0.738163192569449	1
chr3	59224244	0.580849475217727	0.691552990500571
chr3	59257070	0.466072236715019	0.461408466704524
chr3	59265315	0.668910318757849	0.728514515636312
chr3	59304765	0.536565138600007	0.508002768098951
chr3	59324609	0.536565138600007	0.508002768098951
chr3	59324610	0.369712977872392	0.292552268458839
chr3	59351807	0.319249538930773	0.184597138638565
chr3	59373798	0.319249538930773	0.184597138638565
chr3	59373799	0.360222126693875	0.290560964030158
chr3	59385898	0.311989409452082	0.18249458744551
chr3	59435158	0.311989409452082	0.18249458744551
chr3	59435159	0.360222126693875	0.290560964030158
chr3	59460044	0.360222126693875	0.290560964030158
chr3	59460045	0.426601885701409	0.453066546126804
chr3	59700603	0.360222126693875	0.290560964030158
chr3	59701430	0.571722557720961	0.546699028020666
chr3	59701446	0.884548288452102	1
chr3	59705135	1.04453357823018	1
chr3	59707096	0.626081941224051	0.354155803154572
chr3	59711017	0.709138692304888	0.496998714653776
chr3	59719172	0.709138692304888	0.496998714653776
chr3	59719173	0.78879089769738	0.64407134839456
chr3	59731151	0.879369456185758	0.821172173639341
chr3	59734494	0.879369456185758	0.821172173639341
chr3	59734495	0.967030226514265	1
chr3	59761789	0.861589470506497	0.819913042540474
chr3	59785980	0.950464866004325	1
chr3	59787573	0.950464866004325	1
chr3	59787574	1.06587345555146	1
chr3	59821901	1.06587345555146	1
chr3	59821902	0.967030226514265	1
chr3	59907597	0.879369456185758	0.821172173639341
chr3	59919993	0.965862021562739	1
chr3	59933005	0.886330930846005	0.82914685981679
chr3	59943531	0.805080841239764	0.671893672082169
chr3	59953505	0.805080841239764	0.671893672082169
chr3	59953506	0.870095592135093	0.828131691562872
chr3	59985714	0.805080841239764	0.671893672082169
chr3	59986928	0.805080841239764	0.671893672082169
chr3	59986929	0.886330930846005	0.82914685981679
chr3	59996835	0.819413308662938	0.673925933023898
chr3	60040105	0.894757130306912	0.836351581325536
chr3	60067396	0.832355301742445	0.686497446258483
chr3	60067503	0.778430578212174	0.553840392119344
chr3	60067878	1.05232390998506	1
chr3	60068730	0.991771766210901	1
chr3	60069722	0.982217880714337	1
chr3	60071959	0.999877929687499	1
chr3	60073153	1.08380004710791	0.883511817924504
chr3	60073652	1.12227520601793	0.771900553864851
chr3	60084924	1.07825145238522	0.885892290066811
chr3	60086281	1.02966025887515	1
chr3	60089286	1.0664518572055	0.888250546443076
chr3	60093775	1.0664518572055	0.888250546443076
chr3	60093776	1.02966025887515	1
chr3	60102668	0.984994695547855	1
chr3	60110529	0.984994695547855	1
chr3	60110530	0.94948243428748	0.887606071964888
chr3	60137892	0.992552433442924	1
chr3	60138098	1.06338370912277	0.890364840621457
chr3	60138099	1.01914046351953	1
chr3	60138100	1.06338370912277	0.890364840621457
chr3	60139643	1.09368540647434	0.785093181866835
chr3	60161647	1.09368540647434	0.785093181866835
chr3	60161648	1.1344320814131	0.680023056189958
chr3	60178833	1.09368540647434	0.785093181866835
chr3	60188604	1.04845346794526	0.892667568628868
chr3	60202955	1.04845346794526	0.892667568628868
chr3	60202956	1.0430982140048	0.890997747853383
chr3	60204763	1.0430982140048	0.890997747853383
chr3	60204764	1.08162087707834	0.782373924668313
chr3	60209622	1.08162087707834	0.782373924668313
chr3	60209623	1.03735284069504	1
chr3	60212766	0.988381768324749	1
chr3	60213882	0.988381768324749	1
chr3	60213883	0.958056782301898	0.888981519071511
chr3	60217800	1.0430982140048	0.890997747853383
chr3	60218337	1.0430982140048	0.890997747853383
chr3	60218338	1.01673133266014	1
chr3	60219584	1.01673133266014	1
chr3	60219585	0.972210960985128	1
chr3	60227592	0.972210960985128	1
chr3	60227593	1.00970471147521	1
chr3	60237621	1.00970471147521	1
chr3	60237622	1.05034908103987	0.884337096957164
chr3	60238326	1.00153304327282	1
chr3	60241048	0.964498512481412	1
chr3	60248418	0.964498512481412	1
chr3	60248419	1.00970471147521	1
chr3	60251087	1.00970471147521	1
chr3	60251088	1.05034908103987	0.884337096957164
chr3	60267052	1.05034908103987	0.884337096957164
chr3	60267053	1.0106556074873	1
chr3	60274049	1.0106556074873	1
chr3	60274050	0.972267370473664	1
chr3	60276722	0.921788144268977	0.88217961448272
chr3	60276723	0.933634902911064	0.874512617876781
chr3	60277140	0.933634902911064	0.874512617876781
chr3	60277141	0.591210997289966	0.293654100248011
chr3	60278294	0.591210997289966	0.293654100248011
chr3	60278295	0.629802055709762	0.293505717055839
chr3	60288428	0.697184543896979	0.409321855390251
chr3	60306891	0.776647127832915	0.546206258676971
chr3	60309541	0.803096292733386	0.693819615224517
chr3	60310376	0.862574832755955	0.712534356641167
chr3	60317261	0.815078934363788	0.587610343666877
chr3	60321271	0.881147934710015	0.856889716618812
chr3	60330356	0.840837056727258	0.722629644595286
chr3	60333449	0.840837056727258	0.722629644595286
chr3	60333450	0.788095956325706	0.588789083107913
chr3	60333853	0.808530140430712	0.601198995747398
chr3	60333854	0.868258745474578	0.724967008457977
chr3	60334550	0.932488829779358	0.862770576594658
chr3	60337609	1.00380007411082	1
chr3	60338006	1.00380007411082	1
chr3	60338007	0.938836334628591	0.86313616450656
chr3	60340649	0.931211459068928	0.866264518577196
chr3	60340972	0.992114908077417	1
chr3	60350709	0.992114908077417	1
chr3	60350710	0.943418359362882	0.867046285699819
chr3	60353622	0.993973013206113	1
chr3	60359318	0.993973013206113	1
chr3	60359319	0.872390853439724	0.732267634411114
chr3	60364676	0.869016195899006	0.738541489474253
chr3	60364830	0.869016195899006	0.738541489474253
chr3	60364831	0.922671266108874	0.865851405006145
chr3	60370637	0.983263331163789	1
chr3	60375316	0.983263331163789	1
chr3	60375317	1.03596981083492	1
chr3	60378132	0.983263331163789	1
chr3	60379450	0.983263331163789	1
chr3	60379451	0.933016653043082	0.866376728165357
chr3	60386782	0.993973013206113	1
chr3	60388322	0.923362392108894	0.872464820475501
chr3	60390846	0.923362392108894	0.872464820475501
chr3	60390847	0.977231907841407	1
chr3	60391557	0.94418557782888	0.8763148512293
chr3	60391737	0.94418557782888	0.8763148512293
chr3	60391738	0.93265361195402	0.872820218956277
chr3	60397624	0.93265361195402	0.872820218956277
chr3	60397625	0.878210333560632	0.745313710569438
chr3	60399172	0.878210333560632	0.745313710569438
chr3	60399173	0.824147206865224	0.62095010926374
chr3	60399322	0.854231246763771	0.636233973822353
chr3	60405004	0.854231246763771	0.636233973822353
chr3	60405005	0.769030346491499	0.513455139465325
chr3	60414407	0.819860580301926	0.628803778496711
chr3	60414930	0.859142681319033	0.637080940480407
chr3	60415260	0.824165390480038	0.637137868381164
chr3	60416547	0.784752892425441	0.442228724440116
chr3	60417339	0.784752892425441	0.442228724440116
chr3	60417340	0.738628186383321	0.34951106921474
chr3	60420417	0.784752892425441	0.442228724440116
chr3	60423278	0.784752892425441	0.442228724440116
chr3	60423279	0.816369356469292	0.533177525369921
chr3	60423908	0.816369356469292	0.533177525369921
chr3	60423909	0.780580620256145	0.524360531082896
chr3	60433224	0.750295486954757	0.431842896946351
chr3	60433315	0.784752892425441	0.442228724440116
chr3	60434444	0.784752892425441	0.442228724440116
chr3	60434445	0.745666129056002	0.431408238630207
chr3	60434882	0.745666129056002	0.431408238630207
chr3	60434883	0.69959995688404	0.270124469581828
chr3	60445253	0.737381352687052	0.349115989011405
chr3	60446058	0.737381352687052	0.349115989011405
chr3	60446059	0.69959995688404	0.270124469581828
chr3	60446312	0.69959995688404	0.270124469581828
chr3	60446313	0.653890162555306	0.200560361447751
chr3	60450300	0.653890162555306	0.200560361447751
chr3	60450301	0.608563025840648	0.14346766536671
chr3	60454778	0.653890162555306	0.200560361447751
chr3	60472107	0.653890162555306	0.200560361447751
chr3	60472108	0.608563025840648	0.14346766536671
chr3	60472410	0.608563025840648	0.14346766536671
chr3	60472411	0.632450614094744	0.187060295675572
chr3	60479380	0.672901826646752	0.254139171625473
chr3	60479927	0.708575690684108	0.333262124128323
chr3	60481459	0.708575690684108	0.333262124128323
chr3	60481460	0.745266127456617	0.414818111896025
chr3	60484432	0.745266127456617	0.414818111896025
chr3	60484433	0.785832062270922	0.509385119498458
chr3	60486890	0.785832062270922	0.509385119498458
chr3	60486891	0.733553081797688	0.40218369079168
chr3	60487313	0.733553081797688	0.40218369079168
chr3	60487314	0.781129119882096	0.498890367084835
chr3	60487578	0.781129119882096	0.498890367084835
chr3	60487579	0.828495410967151	0.607901592394065
chr3	60488861	0.828495410967151	0.607901592394065
chr3	60488862	0.87138079853226	0.728007035228052
chr3	60491103	0.87138079853226	0.728007035228052
chr3	60491104	0.821111615791911	0.597542497044627
chr3	60497106	0.821111615791911	0.597542497044627
chr3	60497107	0.759253788255659	0.473292111815079
chr3	60501883	0.759253788255659	0.473292111815079
chr3	60501884	0.810961950625375	0.585917654364655
chr3	60503107	0.810961950625375	0.585917654364655
chr3	60503108	0.755490741290688	0.461467077653489
chr3	60504260	0.755490741290688	0.461467077653489
chr3	60504261	0.706193873110808	0.446574961127141
chr3	60507811	0.706193873110808	0.446574961127141
chr3	60507812	0.747418535586453	0.561035900916774
chr3	60516133	0.747418535586453	0.561035900916774
chr3	60516134	0.787439016229128	0.559953124898352
chr3	60521596	0.787439016229128	0.559953124898352
chr3	60521597	0.724396336704126	0.545854259768929
chr3	60525325	0.724396336704126	0.545854259768929
chr3	60525326	0.772580041706158	0.544630522881938
chr3	60544132	0.724396336704126	0.545854259768929
chr3	60550891	0.672127453530021	0.330541417411634
chr3	60558630	0.741429122605946	0.561185743861037
chr3	60563119	0.800387803539414	0.573826051875956
chr3	60565903	0.800387803539414	0.573826051875956
chr3	60565904	0.85019864847458	0.701996741165135
chr3	60566161	0.85019864847458	0.701996741165135
chr3	60566162	0.769316960329404	0.55661923489969
chr3	60589338	0.725061069019547	0.44243627897088
chr3	60589410	0.800387803539414	0.573826051875956
chr3	60599030	0.742175470221032	0.458268554476578
chr3	60605206	0.79039270298696	0.582584311623315
chr3	60605207	0.835760172911484	0.709119554335958
chr3	60611613	0.835760172911484	0.709119554335958
chr3	60611614	0.777813517857232	0.569509969734959
chr3	60616457	0.777813517857232	0.569509969734959
chr3	60616458	0.709463046208251	0.438909419012804
chr3	60616790	0.71640657609508	0.454201662680402
chr3	60620284	0.680519583762985	0.357745607379275
chr3	60625018	0.648278996619568	0.277795623208194
chr3	60627290	0.705179876027572	0.374461573410187
chr3	60629878	0.705179876027572	0.374461573410187
chr3	60629879	0.661822934449998	0.280914850275999
chr3	60631936	0.661822934449998	0.280914850275999
chr3	60631937	0.600678891165336	0.198839012353123
chr3	60636061	0.612700870504735	0.212331515771075
chr3	60639096	0.612700870504735	0.212331515771075
chr3	60639097	0.649221272849199	0.278421141755325
chr3	60640754	0.649221272849199	0.278421141755325
chr3	60640755	0.635980137873459	0.263706909036476
chr3	60640906	0.635980137873459	0.263706909036476
chr3	60640907	0.572676368846905	0.172821948932397
chr3	60643045	0.572676368846905	0.172821948932397
chr3	60643046	0.604961297864329	0.23265575892003
chr3	60647482	0.604961297864329	0.23265575892003
chr3	60647483	0.658685173619345	0.4117532784741
chr3	60648132	0.658685173619345	0.4117532784741
chr3	60648133	0.585579320656957	0.216405161702627
chr3	60655202	0.585579320656957	0.216405161702627
chr3	60655203	0.623487350770625	0.291295621932678
chr3	60681360	0.575957730006336	0.212952867973013
chr3	60681361	0.648236375542543	0.311666774476606
chr3	60681362	0.706993422277316	0.530029133960873
chr3	60689475	0.706993422277316	0.530029133960873
chr3	60689476	0.770851636413138	0.669014254936678
chr3	60689477	0.903184409014003	0.826426884024796
chr3	60693253	0.903184409014003	0.826426884024796
chr3	60693254	0.816473096459026	0.81818467220698
chr3	60703616	0.903184409014003	0.826426884024796
chr3	60708888	0.903184409014003	0.826426884024796
chr3	60708889	1.01012961613986	1
chr3	60709745	1.01012961613986	1
chr3	60709746	0.894221889258874	0.817742427016129
chr3	60735438	0.989625689130077	1
chr3	60743319	0.989625689130077	1
chr3	60743320	0.875192913608724	0.816045607950221
chr3	60744332	0.875192913608724	0.816045607950221
chr3	60744333	0.98980147747558	1
chr3	60767451	0.98980147747558	1
chr3	60767452	1.13805895418117	1
chr3	60769380	1.02649289563783	1
chr3	60788842	0.905389756121071	1
chr3	60806430	0.809310426838595	0.653011641972305
chr3	60829002	0.809310426838595	0.653011641972305
chr3	60829003	0.875192913608724	0.816045607950221
chr3	60841565	0.773842761748018	0.647350747468862
chr3	60841656	0.858262413889783	0.823195390059432
chr3	60850181	0.960094424160159	1
chr3	60853686	0.960094424160159	1
chr3	60853687	0.885851539148969	0.824984351219474
chr3	60874320	0.885851539148969	0.824984351219474
chr3	60874321	1.00233774391646	1
chr3	60895579	0.810931146286264	0.666153147446448
chr3	60917833	0.760239026164341	0.529777366138537
chr3	60918609	0.697727270685117	0.409771779475299
